date,symbol,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d
2014-09-05,VTI,US/Eastern,104.04,104.44,103.21,104.11,6343700,0.07,0.07,0.22,-10.56,1.23,0.01,1.18,-9.41,101.98,99.31
2014-09-12,VTI,US/Eastern,103.97,104.16,102.78,103.08,8097700,-0.89,-0.86,-0.99,-11.44,1.38,0.01,1.33,27.65,102.11,99.55
2014-09-19,VTI,US/Eastern,103.1,104.59,102.53,103.98,10936100,0.88,0.85,0.87,-10.67,2.06,0.02,2.0,35.05,102.75,99.82
2014-09-26,VTI,US/Eastern,103.75,103.8,101.05,101.9,11887663,-1.85,-1.78,-2.0,-12.46,2.75,0.03,2.65,8.7,103.03,99.96
2014-10-03,VTI,US/Eastern,101.02,102.0,98.81,101.08,14500049,0.06,0.06,-0.8,-13.16,3.19,0.03,3.16,21.98,103.01,100.06
2014-10-10,VTI,US/Eastern,101.57,101.61,97.65,97.66,14174575,-3.91,-3.85,-3.38,-16.1,3.96,0.04,3.9,-2.24,102.24,100.09
2014-10-17,VTI,US/Eastern,97.71,98.01,93.58,97.12,27716369,-0.59,-0.6,-0.55,-16.56,4.43,0.05,4.53,95.54,101.28,100.07
2014-10-24,VTI,US/Eastern,97.02,101.18,96.93,101.15,17509143,4.13,4.26,4.15,-13.1,4.25,0.04,4.38,-36.83,100.85,100.22
2014-10-31,VTI,US/Eastern,100.85,104.2,100.35,104.02,13925087,3.17,3.14,2.84,-10.64,3.85,0.04,3.82,-20.47,100.99,100.46
2014-11-07,VTI,US/Eastern,104.19,104.88,103.15,104.78,12679572,0.59,0.57,0.73,-9.98,1.73,0.02,1.66,-8.94,101.1,100.81
2014-11-14,VTI,US/Eastern,104.88,105.56,104.69,105.17,9036281,0.29,0.28,0.37,-9.65,0.87,0.01,0.83,-28.73,101.57,101.09
2014-11-21,VTI,US/Eastern,105.0,106.94,104.83,106.37,9644809,1.37,1.3,1.14,-8.62,2.11,0.02,2.01,6.73,102.32,101.42
2014-11-28,VTI,US/Eastern,106.65,107.07,106.48,106.6,8424055,-0.05,-0.05,0.22,-8.42,0.59,0.01,0.55,-12.66,103.6,101.72
2014-12-05,VTI,US/Eastern,106.5,107.17,105.53,106.95,14237336,0.45,0.42,0.33,-8.12,1.64,0.02,1.54,69.01,105.01,102.05
2014-12-12,VTI,US/Eastern,106.77,107.07,103.33,103.34,15918058,-3.43,-3.21,-3.38,-11.22,3.74,0.04,3.5,11.81,105.32,102.26
2014-12-19,VTI,US/Eastern,103.75,107.25,101.8,106.91,26764697,3.16,3.05,3.45,-8.15,5.45,0.05,5.25,68.14,105.73,102.54
2014-12-26,VTI,US/Eastern,106.66,107.63,106.28,107.36,14676873,0.7,0.66,0.42,-7.77,1.35,0.01,1.27,-45.16,106.1,102.8
2015-01-02,VTI,US/Eastern,107.36,107.7,105.27,105.92,15742355,-1.44,-1.34,-1.34,-9.0,2.44,0.02,2.27,7.26,106.21,102.95
2015-01-09,VTI,US/Eastern,105.35,106.35,102.51,105.27,19335965,-0.08,-0.08,-0.61,-9.56,3.84,0.04,3.64,22.83,106.05,103.11
2015-01-16,VTI,US/Eastern,105.55,106.0,102.42,104.02,18317168,-1.53,-1.45,-1.19,-10.64,3.58,0.03,3.39,-5.27,105.68,103.17
2015-01-23,VTI,US/Eastern,104.42,106.31,103.2,105.75,14461103,1.33,1.27,1.66,-9.15,3.11,0.03,2.98,-21.05,105.51,103.3
2015-01-30,VTI,US/Eastern,105.75,106.22,102.82,103.1,16737112,-2.65,-2.51,-2.51,-11.43,3.4,0.03,3.22,15.74,105.48,103.31
2015-02-06,VTI,US/Eastern,103.49,107.18,102.25,106.33,16554517,2.84,2.74,3.13,-8.65,4.92,0.05,4.75,-1.09,105.39,103.46
2015-02-13,VTI,US/Eastern,105.99,108.48,105.59,108.47,13415704,2.48,2.34,2.01,-6.81,2.89,0.03,2.73,-18.96,105.55,103.67
2015-02-20,VTI,US/Eastern,108.37,109.32,108.01,109.28,11441182,0.91,0.84,0.75,-6.12,1.31,0.01,1.21,-14.72,106.03,103.91
2015-02-27,VTI,US/Eastern,109.17,109.78,108.86,109.02,12109936,-0.15,-0.14,-0.24,-6.34,0.92,0.01,0.84,5.85,106.57,104.23
2015-03-06,VTI,US/Eastern,109.11,109.72,107.24,107.46,11798215,-1.65,-1.51,-1.43,-7.68,2.48,0.02,2.27,-2.57,107.06,104.48
2015-03-13,VTI,US/Eastern,107.6,108.05,105.98,106.87,14423594,-0.73,-0.68,-0.55,-8.19,2.07,0.02,1.92,22.25,107.22,104.67
2015-03-20,VTI,US/Eastern,107.36,110.02,107.26,109.76,13765881,2.4,2.24,2.7,-5.7,2.76,0.03,2.57,-4.56,108.17,104.89
2015-03-27,VTI,US/Eastern,109.72,110.09,105.98,106.87,14762347,-2.85,-2.6,-2.63,-8.19,4.11,0.04,3.74,7.24,108.25,104.99
2015-04-02,VTI,US/Eastern,107.59,108.67,106.38,107.39,17029679,-0.2,-0.19,0.49,-7.74,2.28,0.02,2.12,15.36,108.09,105.1
2015-04-10,VTI,US/Eastern,107.27,109.15,106.78,109.12,11244867,1.85,1.72,1.61,-6.25,2.36,0.02,2.2,-33.97,108.07,105.3
2015-04-17,VTI,US/Eastern,109.04,109.69,107.61,108.08,10645205,-0.96,-0.88,-0.95,-7.15,2.08,0.02,1.91,-5.33,107.94,105.44
2015-04-24,VTI,US/Eastern,108.67,110.08,108.53,109.85,11500150,1.18,1.09,1.64,-5.63,1.55,0.01,1.43,8.03,108.28,105.7
2015-05-01,VTI,US/Eastern,110.19,110.28,107.47,108.9,14415277,-1.29,-1.17,-0.86,-6.44,2.81,0.03,2.55,25.35,108.57,105.96
2015-05-08,VTI,US/Eastern,109.24,109.66,107.01,109.45,11257606,0.21,0.19,0.51,-5.97,2.65,0.02,2.43,-21.91,108.52,106.36
2015-05-15,VTI,US/Eastern,109.33,109.99,107.93,109.94,9180867,0.61,0.56,0.45,-5.55,2.06,0.02,1.88,-18.45,108.96,106.78
2015-05-22,VTI,US/Eastern,109.81,110.68,109.75,110.3,10756784,0.49,0.45,0.33,-5.24,0.93,0.01,0.85,17.17,109.38,107.09
2015-05-29,VTI,US/Eastern,110.02,110.28,108.86,109.31,8754488,-0.71,-0.65,-0.9,-6.09,1.42,0.01,1.29,-18.61,109.4,107.26
2015-06-05,VTI,US/Eastern,109.8,110.22,108.33,108.91,11199930,-0.89,-0.81,-0.37,-6.43,1.89,0.02,1.72,27.93,109.52,107.4
2015-06-12,VTI,US/Eastern,108.88,110.01,107.73,109.06,10901320,0.18,0.17,0.14,-6.31,2.28,0.02,2.09,-2.67,109.41,107.53
2015-06-19,VTI,US/Eastern,108.28,110.76,107.87,109.94,11614139,1.66,1.53,0.81,-5.55,2.89,0.03,2.67,6.54,109.56,107.65
2015-06-26,VTI,US/Eastern,110.68,110.9,108.65,109.01,13491096,-1.67,-1.51,-0.85,-6.35,2.25,0.02,2.03,16.16,109.5,107.73
2015-07-02,VTI,US/Eastern,108.03,108.5,106.65,107.58,22192954,-0.45,-0.42,-1.31,-7.58,1.85,0.02,1.71,64.5,109.16,107.75
2015-07-10,VTI,US/Eastern,106.99,108.0,105.91,107.6,15336360,0.61,0.57,0.02,-7.56,2.09,0.02,1.95,-30.9,108.77,107.89
2015-07-17,VTI,US/Eastern,108.58,110.0,108.38,109.96,10292584,1.38,1.27,2.19,-5.53,1.62,0.01,1.49,-32.89,108.87,108.0
2015-07-24,VTI,US/Eastern,110.05,110.21,107.39,107.56,8494705,-2.49,-2.26,-2.18,-7.59,2.82,0.03,2.56,-17.47,108.67,108.0
2015-07-31,VTI,US/Eastern,107.06,109.34,106.6,108.84,10594387,1.78,1.66,1.19,-6.49,2.74,0.03,2.56,24.72,108.64,108.1
2015-08-07,VTI,US/Eastern,108.99,109.34,106.89,107.43,10772856,-1.56,-1.43,-1.3,-7.71,2.45,0.02,2.25,1.68,108.28,108.17
2015-08-14,VTI,US/Eastern,108.08,108.85,106.09,108.16,11125722,0.08,0.07,0.68,-7.08,2.76,0.03,2.55,3.28,108.16,108.31
2015-08-21,VTI,US/Eastern,107.89,108.89,102.18,102.23,20871047,-5.66,-5.25,-5.48,-12.17,6.71,0.07,6.22,87.59,107.4,108.19
2015-08-28,VTI,US/Eastern,96.4,103.32,93.0,102.98,49594067,6.58,6.83,0.73,-11.53,10.32,0.1,10.71,137.62,106.74,108.19
2015-09-04,VTI,US/Eastern,102.53,103.01,98.75,99.76,30939686,-2.77,-2.7,-3.13,-14.3,4.26,0.04,4.15,-37.61,105.28,107.97
2015-09-11,VTI,US/Eastern,101.59,103.4,100.63,101.86,12736959,0.27,0.27,2.11,-12.49,2.77,0.03,2.73,-58.83,104.47,107.75
2015-09-18,VTI,US/Eastern,101.91,105.02,101.2,101.84,16545227,-0.07,-0.07,-0.02,-12.51,3.82,0.04,3.75,29.9,103.47,107.5
2015-09-25,VTI,US/Eastern,102.42,103.02,99.07,99.61,16164398,-2.81,-2.74,-2.19,-14.42,3.95,0.04,3.86,-2.3,102.35,107.19
2015-10-02,VTI,US/Eastern,99.06,100.37,96.37,100.36,21340836,1.3,1.31,0.75,-13.78,4.0,0.04,4.04,32.02,101.23,106.95
2015-10-09,VTI,US/Eastern,101.1,104.06,101.04,103.83,12622735,2.73,2.7,3.46,-10.8,3.02,0.03,2.99,-40.85,101.46,106.85
2015-10-16,VTI,US/Eastern,103.85,104.54,102.38,104.51,9924321,0.66,0.64,0.65,-10.21,2.16,0.02,2.08,-21.38,101.68,106.67
2015-10-23,VTI,US/Eastern,104.3,106.47,103.59,106.31,9425281,2.01,1.93,1.72,-8.67,2.88,0.03,2.76,-5.03,102.62,106.66
2015-10-30,VTI,US/Eastern,106.26,107.28,105.26,106.53,12056041,0.27,0.25,0.21,-8.48,2.02,0.02,1.9,27.91,103.28,106.63
2015-11-06,VTI,US/Eastern,106.78,108.57,106.68,107.84,13613134,1.06,0.99,1.23,-7.35,1.89,0.02,1.77,12.92,104.14,106.58
2015-11-13,VTI,US/Eastern,107.9,107.9,103.81,103.84,11681916,-4.06,-3.76,-3.71,-10.79,4.09,0.04,3.79,-14.19,104.75,106.44
2015-11-20,VTI,US/Eastern,103.8,107.6,103.69,107.22,10171810,3.42,3.29,3.26,-7.89,3.91,0.04,3.77,-12.93,105.73,106.36
2015-11-27,VTI,US/Eastern,107.23,107.76,106.31,107.63,7550624,0.4,0.37,0.38,-7.53,1.45,0.01,1.35,-25.77,106.27,106.31
2015-12-04,VTI,US/Eastern,107.78,108.26,105.06,107.39,16865920,-0.39,-0.36,-0.22,-7.74,3.2,0.03,2.97,123.37,106.68,106.24
2015-12-11,VTI,US/Eastern,107.23,107.27,103.07,103.24,19116302,-3.99,-3.72,-3.86,-11.31,4.2,0.04,3.92,13.34,106.24,106.02
2015-12-18,VTI,US/Eastern,103.36,106.47,102.18,102.9,25275656,-0.46,-0.45,-0.33,-11.6,4.29,0.04,4.15,32.22,105.72,105.77
2015-12-24,VTI,US/Eastern,103.19,105.6,102.37,105.23,10920130,2.04,1.98,2.26,-9.6,3.23,0.03,3.13,-56.8,105.35,105.64
2015-12-31,VTI,US/Eastern,104.88,106.24,104.3,104.3,12046604,-0.58,-0.55,-0.88,-10.4,1.94,0.02,1.85,10.32,105.42,105.48
2016-01-08,VTI,US/Eastern,102.58,103.18,97.78,97.97,29794770,-4.61,-4.49,-6.07,-15.83,5.4,0.06,5.26,147.33,104.09,105.12
2016-01-15,VTI,US/Eastern,98.55,99.2,94.22,95.46,30668756,-3.09,-3.14,-2.56,-17.99,4.98,0.05,5.05,2.93,102.36,104.63
2016-01-22,VTI,US/Eastern,96.57,96.89,91.79,96.81,32149438,0.24,0.25,1.41,-16.83,5.1,0.05,5.28,4.83,100.84,104.23
2016-01-29,VTI,US/Eastern,96.64,98.36,95.05,98.33,22552362,1.69,1.75,1.57,-15.52,3.31,0.03,3.43,-29.85,100.14,103.92
2016-02-05,VTI,US/Eastern,97.75,98.81,94.89,95.26,20029523,-2.49,-2.55,-3.12,-18.16,3.92,0.04,4.01,-11.19,99.05,103.51
2016-02-12,VTI,US/Eastern,94.2,95.27,91.58,94.36,24863472,0.16,0.17,-0.94,-18.93,3.69,0.04,3.92,24.13,97.5,102.99
2016-02-19,VTI,US/Eastern,95.62,97.93,94.96,97.3,11886987,1.68,1.76,3.12,-16.41,2.97,0.03,3.11,-52.19,96.5,102.64
2016-02-26,VTI,US/Eastern,98.24,99.76,95.99,99.11,16848835,0.87,0.89,1.86,-14.85,3.77,0.04,3.84,41.74,96.66,102.32
2016-03-04,VTI,US/Eastern,99.12,102.6,98.32,102.07,14442795,2.95,2.98,2.99,-12.31,4.28,0.04,4.32,-14.28,97.61,102.14
2016-03-11,VTI,US/Eastern,101.65,103.24,100.4,103.19,15487173,1.54,1.52,1.1,-11.35,2.84,0.03,2.79,7.23,98.52,101.98
2016-03-18,VTI,US/Eastern,102.88,104.28,101.76,104.13,15868544,1.25,1.22,0.91,-10.54,2.52,0.02,2.45,2.46,99.35,102.04
2016-03-24,VTI,US/Eastern,103.98,104.52,102.53,103.32,12761677,-0.66,-0.63,-0.78,-11.24,1.99,0.02,1.91,-19.58,100.5,102.05
2016-04-01,VTI,US/Eastern,103.58,105.57,102.96,105.48,12512019,1.9,1.83,2.09,-9.38,2.61,0.02,2.52,-1.96,102.09,102.24
2016-04-08,VTI,US/Eastern,105.49,105.55,103.44,104.2,11463944,-1.29,-1.22,-1.21,-10.48,2.11,0.02,2.0,-8.38,103.07,102.32
2016-04-15,VTI,US/Eastern,104.65,106.39,103.78,106.06,10788224,1.41,1.35,1.79,-8.88,2.61,0.02,2.5,-5.89,104.06,102.46
2016-04-22,VTI,US/Eastern,105.74,107.64,105.61,106.8,9396654,1.06,1.0,0.7,-8.25,2.03,0.02,1.92,-12.9,104.74,102.7
2016-04-29,VTI,US/Eastern,106.5,107.33,104.8,105.51,14005642,-0.99,-0.93,-1.21,-9.36,2.52,0.02,2.37,49.05,105.07,102.87
2016-05-06,VTI,US/Eastern,105.8,106.4,104.0,104.98,13674503,-0.82,-0.78,-0.5,-9.81,2.4,0.02,2.27,-2.36,105.19,102.91
2016-05-13,VTI,US/Eastern,104.87,106.4,104.22,104.42,11904580,-0.45,-0.43,-0.53,-10.29,2.18,0.02,2.08,-12.94,105.35,102.91
2016-05-20,VTI,US/Eastern,104.58,105.75,103.37,104.89,12282654,0.31,0.3,0.45,-9.89,2.38,0.02,2.28,3.18,105.27,102.86
2016-05-27,VTI,US/Eastern,104.92,107.39,104.66,107.39,10833860,2.47,2.35,2.38,-7.74,2.73,0.03,2.6,-11.8,105.72,102.89
2016-06-03,VTI,US/Eastern,107.57,107.99,106.8,107.69,9865720,0.12,0.11,0.28,-7.48,1.19,0.01,1.11,-8.94,105.95,102.88
2016-06-10,VTI,US/Eastern,107.84,108.93,107.16,107.5,7750958,-0.34,-0.32,-0.18,-7.65,1.77,0.02,1.64,-21.44,106.05,103.0
2016-06-17,VTI,US/Eastern,107.15,107.68,104.7,105.8,9987836,-1.35,-1.26,-1.58,-9.11,2.98,0.03,2.78,28.86,106.1,102.96
2016-06-24,VTI,US/Eastern,106.93,108.0,103.86,104.04,15646453,-2.89,-2.7,-1.66,-10.62,4.14,0.04,3.87,56.66,105.96,102.84
2016-07-01,VTI,US/Eastern,103.22,107.75,101.51,107.37,23913684,4.15,4.02,3.2,-7.76,6.24,0.06,6.05,52.84,106.38,102.84
2016-07-08,VTI,US/Eastern,106.94,108.99,105.88,108.84,8819634,1.9,1.78,1.37,-6.49,3.11,0.03,2.91,-63.12,106.95,103.02
2016-07-15,VTI,US/Eastern,109.19,110.99,109.0,110.55,11523198,1.36,1.25,1.57,-5.03,1.99,0.02,1.82,30.65,107.4,103.28
2016-07-22,VTI,US/Eastern,110.65,111.36,110.4,111.32,12589918,0.67,0.61,0.7,-4.36,0.96,0.01,0.87,9.26,107.92,103.48
2016-07-29,VTI,US/Eastern,111.24,111.62,110.56,111.42,8388745,0.18,0.16,0.09,-4.28,1.05,0.01,0.95,-33.37,108.48,103.72
2016-08-05,VTI,US/Eastern,111.4,111.92,109.95,111.89,8414133,0.49,0.44,0.42,-3.87,1.97,0.02,1.77,0.3,109.35,104.18
2016-08-12,VTI,US/Eastern,111.99,112.26,111.42,112.04,6451600,0.05,0.04,0.13,-3.75,0.84,0.01,0.75,-23.32,110.49,104.74
2016-08-19,VTI,US/Eastern,112.29,112.64,111.27,112.14,7436359,-0.15,-0.13,0.09,-3.66,1.37,0.01,1.22,15.26,111.17,105.25
2016-08-26,VTI,US/Eastern,112.04,112.78,111.05,111.54,9679065,-0.5,-0.45,-0.54,-4.18,1.73,0.02,1.54,30.16,111.56,105.69
2016-09-02,VTI,US/Eastern,111.72,112.51,110.97,112.28,7233692,0.56,0.5,0.66,-3.54,1.54,0.01,1.38,-25.26,111.8,106.25
2016-09-09,VTI,US/Eastern,112.46,112.75,109.65,109.66,10191457,-2.8,-2.49,-2.34,-5.79,3.1,0.03,2.76,40.89,111.57,106.76
2016-09-16,VTI,US/Eastern,109.19,111.4,108.57,109.61,15947219,0.42,0.38,-0.04,-5.83,2.83,0.03,2.59,56.48,111.31,107.17
2016-09-23,VTI,US/Eastern,110.19,111.92,109.52,111.15,10062722,0.96,0.87,1.4,-4.51,2.4,0.02,2.18,-36.9,111.2,107.58
2016-09-30,VTI,US/Eastern,110.64,111.71,109.99,111.33,8629369,0.69,0.62,0.16,-4.36,1.72,0.02,1.55,-14.24,111.1,107.88
2016-10-07,VTI,US/Eastern,111.09,111.23,110.06,110.54,9866085,-0.55,-0.5,-0.71,-5.03,1.17,0.01,1.05,14.33,110.87,108.13
2016-10-14,VTI,US/Eastern,111.1,111.44,108.48,109.37,9641579,-1.73,-1.56,-1.06,-6.04,2.96,0.03,2.67,-2.28,110.56,108.3
2016-10-21,VTI,US/Eastern,109.38,110.25,108.94,109.8,8802567,0.42,0.38,0.39,-5.67,1.31,0.01,1.2,-8.7,110.21,108.52
2016-10-28,VTI,US/Eastern,110.39,110.6,108.47,108.82,10377553,-1.57,-1.42,-0.89,-6.51,2.13,0.02,1.93,17.89,110.09,108.63
2016-11-04,VTI,US/Eastern,109.05,109.2,106.69,106.79,12942715,-2.26,-2.07,-1.87,-8.26,2.52,0.02,2.31,24.72,109.69,108.72
2016-11-11,VTI,US/Eastern,108.41,112.13,108.21,111.41,20171576,3.0,2.77,4.33,-4.29,3.92,0.04,3.62,55.85,109.72,108.9
2016-11-18,VTI,US/Eastern,111.78,113.12,111.29,112.77,22558421,0.99,0.89,1.22,-3.12,1.83,0.02,1.64,11.83,109.93,109.1
2016-11-25,VTI,US/Eastern,113.12,114.55,112.87,114.55,7876031,1.43,1.26,1.58,-1.59,1.68,0.01,1.49,-65.09,110.5,109.4
2016-12-02,VTI,US/Eastern,114.32,114.55,113.07,113.31,12157505,-1.01,-0.88,-1.08,-2.65,1.48,0.01,1.29,54.36,111.06,109.67
2016-12-09,VTI,US/Eastern,113.9,117.15,113.77,117.15,15188653,3.25,2.85,3.39,0.64,3.38,0.03,2.97,24.93,112.11,110.1
2016-12-16,VTI,US/Eastern,117.12,117.79,116.23,116.77,17838924,-0.35,-0.3,-0.32,0.32,1.56,0.01,1.33,17.45,113.25,110.49
2016-12-23,VTI,US/Eastern,116.96,117.32,115.98,116.42,13028372,-0.54,-0.46,-0.3,0.02,1.34,0.01,1.14,-26.97,114.63,110.8
2016-12-30,VTI,US/Eastern,116.57,116.99,114.96,115.32,10510769,-1.25,-1.07,-0.94,-0.93,2.03,0.02,1.74,-19.32,115.18,111.05
2017-01-06,VTI,US/Eastern,116.15,117.52,115.49,117.23,10882186,1.08,0.93,1.66,0.71,2.03,0.02,1.74,3.53,115.82,111.37
2017-01-13,VTI,US/Eastern,117.1,117.4,116.01,117.22,11643128,0.12,0.1,-0.01,0.7,1.39,0.01,1.19,6.99,116.2,111.75
2017-01-20,VTI,US/Eastern,116.86,117.23,116.24,116.91,9020842,0.05,0.04,-0.26,0.44,0.99,0.01,0.85,-22.52,116.72,112.18
2017-01-27,VTI,US/Eastern,116.75,118.62,116.17,118.16,10190641,1.41,1.21,1.07,1.51,2.45,0.02,2.1,12.97,116.86,112.54
2017-02-03,VTI,US/Eastern,117.73,118.52,116.68,118.42,12513112,0.69,0.59,0.22,1.74,1.84,0.02,1.56,22.79,117.1,112.86
2017-02-10,VTI,US/Eastern,118.26,119.7,117.69,119.54,10274012,1.28,1.08,0.95,2.7,2.01,0.02,1.7,-17.89,117.54,113.16
2017-02-17,VTI,US/Eastern,119.92,121.37,119.85,121.31,10018236,1.39,1.16,1.48,4.22,1.52,0.01,1.27,-2.49,118.4,113.5
2017-02-24,VTI,US/Eastern,121.55,122.23,121.24,121.98,9384807,0.43,0.35,0.55,4.79,0.99,0.01,0.81,-6.32,119.08,113.85
2017-03-03,VTI,US/Eastern,121.92,123.73,121.61,122.75,11804694,0.83,0.68,0.63,5.46,2.12,0.02,1.74,25.79,119.87,114.21
2017-03-10,VTI,US/Eastern,122.48,122.48,121.02,122.04,12543861,-0.44,-0.36,-0.58,4.85,1.46,0.01,1.19,6.26,120.6,114.54
2017-03-17,VTI,US/Eastern,122.06,123.04,121.24,122.57,10189767,0.51,0.42,0.43,5.3,1.8,0.01,1.47,-18.77,121.23,114.89
2017-03-24,VTI,US/Eastern,122.51,122.72,119.66,120.16,14054225,-2.35,-1.92,-1.97,3.23,3.06,0.03,2.5,37.92,121.48,115.18
2017-03-31,VTI,US/Eastern,119.18,121.72,118.89,121.32,12716200,2.14,1.8,0.97,4.23,2.83,0.02,2.37,-9.52,121.73,115.48
2017-04-07,VTI,US/Eastern,121.45,122.02,120.33,120.88,13522462,-0.57,-0.47,-0.36,3.85,1.69,0.01,1.39,6.34,121.67,115.85
2017-04-13,VTI,US/Eastern,121.04,121.51,119.55,119.55,9384541,-1.49,-1.23,-1.1,2.71,1.96,0.02,1.62,-30.6,121.32,116.18
2017-04-21,VTI,US/Eastern,119.88,121.43,119.68,120.83,10661670,0.95,0.79,1.07,3.81,1.75,0.01,1.46,13.61,121.05,116.51
2017-04-28,VTI,US/Eastern,122.17,123.45,121.88,122.61,11068024,0.44,0.36,1.47,5.34,1.57,0.01,1.29,3.81,121.13,116.88
2017-05-05,VTI,US/Eastern,122.93,123.33,122.16,123.33,11053522,0.4,0.33,0.59,5.95,1.17,0.01,0.95,-0.13,121.24,117.31
2017-05-12,VTI,US/Eastern,123.36,123.45,122.33,122.77,8201044,-0.59,-0.48,-0.45,5.47,1.12,0.01,0.91,-25.81,121.61,117.76
2017-05-19,VTI,US/Eastern,123.07,123.65,120.85,122.37,13956697,-0.7,-0.57,-0.33,5.13,2.8,0.02,2.28,70.18,121.76,118.18
2017-05-26,VTI,US/Eastern,122.67,124.27,122.64,124.09,7971764,1.42,1.16,1.41,6.61,1.63,0.01,1.33,-42.88,122.22,118.68
2017-06-02,VTI,US/Eastern,123.87,125.58,123.31,125.41,8158171,1.54,1.24,1.06,7.74,2.27,0.02,1.83,2.34,123.06,119.3
2017-06-09,VTI,US/Eastern,125.42,126.02,124.45,125.19,10145339,-0.23,-0.18,-0.18,7.55,1.57,0.01,1.25,24.36,123.68,119.76
2017-06-16,VTI,US/Eastern,125.06,126.02,124.62,125.25,10627211,0.19,0.15,0.05,7.6,1.39,0.01,1.12,4.75,124.06,120.18
2017-06-23,VTI,US/Eastern,125.67,126.35,124.51,125.05,10009193,-0.62,-0.49,-0.16,7.43,1.84,0.01,1.46,-5.82,124.3,120.53
2017-06-30,VTI,US/Eastern,125.45,125.69,123.48,124.45,11701282,-1.0,-0.8,-0.48,6.92,2.21,0.02,1.76,16.91,124.54,120.9
2017-07-07,VTI,US/Eastern,124.99,125.3,123.56,124.52,7505191,-0.47,-0.38,0.06,6.98,1.74,0.01,1.39,-35.86,124.85,121.15
2017-07-14,VTI,US/Eastern,124.5,126.5,123.83,126.23,7883194,1.73,1.39,1.37,8.45,2.67,0.02,2.14,5.04,125.16,121.46
2017-07-21,VTI,US/Eastern,126.28,127.28,125.78,126.95,8368208,0.67,0.53,0.57,9.06,1.5,0.01,1.19,6.15,125.38,121.81
2017-07-28,VTI,US/Eastern,126.91,127.6,126.31,126.86,11405013,-0.05,-0.04,-0.07,8.99,1.29,0.01,1.02,36.29,125.62,122.2
2017-08-04,VTI,US/Eastern,127.11,127.21,126.37,126.91,9771724,-0.2,-0.16,0.04,9.03,0.84,0.01,0.66,-14.32,125.85,122.52
2017-08-11,VTI,US/Eastern,127.06,127.72,124.8,125.04,8648585,-2.02,-1.59,-1.47,7.42,2.92,0.02,2.3,-11.49,125.85,122.78
2017-08-18,VTI,US/Eastern,125.8,126.8,123.95,124.21,10647307,-1.59,-1.26,-0.66,6.71,2.85,0.02,2.27,23.11,125.82,123.02
2017-08-25,VTI,US/Eastern,124.22,125.85,123.79,125.36,7526152,1.14,0.92,0.93,7.7,2.06,0.02,1.66,-29.31,125.94,123.26
2017-09-01,VTI,US/Eastern,125.66,127.46,124.52,127.27,10338582,1.61,1.28,1.52,9.34,2.94,0.02,2.34,37.37,126.09,123.56
2017-09-08,VTI,US/Eastern,126.92,127.1,125.69,126.49,6193813,-0.43,-0.34,-0.61,8.67,1.41,0.01,1.11,-40.09,126.02,123.79
2017-09-15,VTI,US/Eastern,127.15,128.62,127.15,128.6,8328325,1.45,1.14,1.67,10.48,1.47,0.01,1.16,34.46,126.27,124.03
2017-09-22,VTI,US/Eastern,128.85,129.21,127.99,128.37,8095880,-0.48,-0.37,-0.18,10.28,1.22,0.01,0.95,-2.79,126.48,124.25
2017-09-29,VTI,US/Eastern,128.24,129.56,127.69,129.52,9617414,1.28,1.0,0.9,11.27,1.87,0.01,1.46,18.79,127.12,124.47
2017-10-06,VTI,US/Eastern,129.64,131.34,129.55,131.19,10021545,1.55,1.2,1.29,12.71,1.79,0.01,1.38,4.2,128.11,124.78
2017-10-13,VTI,US/Eastern,131.3,131.59,130.76,131.36,9655481,0.06,0.05,0.13,12.85,0.83,0.01,0.63,-3.65,128.97,125.07
2017-10-20,VTI,US/Eastern,131.5,132.45,130.94,132.42,8295466,0.92,0.7,0.81,13.76,1.51,0.01,1.15,-14.09,129.71,125.48
2017-10-27,VTI,US/Eastern,132.63,132.68,130.69,132.64,13586430,0.01,0.01,0.17,13.95,1.99,0.02,1.5,63.78,130.59,125.86
2017-11-03,VTI,US/Eastern,132.42,133.03,131.82,132.82,14117863,0.4,0.3,0.14,14.11,1.21,0.01,0.92,3.91,131.19,126.26
2017-11-10,VTI,US/Eastern,132.77,133.33,131.62,132.54,12170194,-0.23,-0.17,-0.21,13.87,1.71,0.01,1.29,-13.8,131.78,126.69
2017-11-17,VTI,US/Eastern,132.11,133.1,131.21,132.64,14006379,0.53,0.4,0.08,13.95,1.89,0.01,1.43,15.09,132.23,127.08
2017-11-24,VTI,US/Eastern,132.82,134.13,132.68,134.11,5728801,1.29,0.97,1.11,15.21,1.45,0.01,1.09,-59.1,132.65,127.47
2017-12-01,VTI,US/Eastern,134.12,136.92,133.86,136.07,13183096,1.95,1.45,1.46,16.9,3.05,0.02,2.28,130.12,133.32,127.89
2017-12-08,VTI,US/Eastern,137.04,137.38,135.0,136.48,11578533,-0.56,-0.41,0.3,17.25,2.38,0.02,1.74,-12.17,133.9,128.35
2017-12-15,VTI,US/Eastern,136.5,137.83,136.27,137.55,9460067,1.05,0.77,0.78,18.17,1.56,0.01,1.14,-18.3,134.6,128.85
