date,symbol,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d,dt_last_refreshed
12/6/13,VTI,US/Eastern,94.06,94.18,92.48,93.86,11896400,-0.2,-0.21,0,-19.36,1.7,0.02,1.81,116.69,92.85,87.93,
12/13/13,VTI,US/Eastern,94.25,94.28,92.18,92.46,15604100,-1.79,-1.9,-1.49,-20.57,2.1,0.02,2.23,31.17,92.96,88.15,
12/20/13,VTI,US/Eastern,92.94,94.53,92.16,94.33,23234200,1.39,1.5,2.02,-18.96,2.37,0.03,2.55,48.9,93.37,88.45,
12/27/13,VTI,US/Eastern,94.84,95.92,94.65,95.54,9768000,0.7,0.74,1.28,-17.92,1.27,0.01,1.34,-57.96,93.89,88.83,
1/3/14,VTI,US/Eastern,95.6,96,94.82,95.06,14664700,-0.54,-0.56,-0.5,-18.33,1.18,0.01,1.23,50.13,94.12,89.17,
1/10/14,VTI,US/Eastern,95.5,95.87,94.67,95.84,15913900,0.34,0.36,0.82,-17.66,1.2,0.01,1.26,8.52,94.42,89.56,
1/17/14,VTI,US/Eastern,95.75,96.29,94.39,95.71,15282300,-0.04,-0.04,-0.14,-17.77,1.9,0.02,1.99,-3.97,94.69,90.01,
1/24/14,VTI,US/Eastern,96.36,96.36,93.29,93.32,17916200,-3.04,-3.15,-2.5,-19.83,3.07,0.03,3.19,17.23,94.61,90.36,
1/31/14,VTI,US/Eastern,93.32,93.78,92.18,92.88,28161300,-0.44,-0.47,-0.47,-20.21,1.6,0.02,1.71,57.18,94.67,90.65,
2/7/14,VTI,US/Eastern,92.84,93.61,90.39,93.55,20178400,0.71,0.76,0.72,-19.63,3.22,0.03,3.47,-28.35,94.56,90.88,
2/14/14,VTI,US/Eastern,93.62,96.05,93.26,95.9,15806800,2.28,2.44,2.51,-17.61,2.79,0.03,2.98,-21.66,94.61,91.16,
2/21/14,VTI,US/Eastern,96.06,96.53,95.33,96.1,9936600,0.04,0.04,0.21,-17.44,1.2,0.01,1.25,-37.14,94.76,91.44,
2/28/14,VTI,US/Eastern,96.38,97.86,96.28,97.4,10616300,1.02,1.06,1.35,-16.32,1.58,0.02,1.64,6.84,94.98,91.74,
3/7/14,VTI,US/Eastern,96.57,98.85,96.01,98.38,12100600,1.81,1.87,1.01,-15.48,2.84,0.03,2.94,13.98,95.36,92.09,
3/14/14,VTI,US/Eastern,98.32,98.63,96.42,96.58,14905500,-1.74,-1.77,-1.83,-17.03,2.21,0.02,2.25,23.18,95.83,92.45,
3/21/14,VTI,US/Eastern,97.09,98.69,97.02,97.75,13402300,0.66,0.68,1.21,-16.02,1.68,0.02,1.73,-10.08,96.52,92.82,
3/28/14,VTI,US/Eastern,98.11,98.2,95.69,96.52,13927800,-1.59,-1.62,-1.26,-17.08,2.51,0.03,2.56,3.92,96.95,93.21,
4/4/14,VTI,US/Eastern,97.1,98.85,96.77,96.92,14911900,-0.18,-0.19,0.41,-16.74,2.08,0.02,2.14,7.07,97.09,93.57,
4/11/14,VTI,US/Eastern,96.6,97.35,94.1,94.25,17682800,-2.35,-2.43,-2.75,-19.03,3.25,0.03,3.36,18.58,96.83,93.78,
4/17/14,VTI,US/Eastern,95.02,96.97,94.03,96.73,13327600,1.71,1.8,2.63,-16.9,2.94,0.03,3.09,-24.63,96.73,94.03,
4/25/14,VTI,US/Eastern,96.78,97.9,96.34,96.55,10682900,-0.23,-0.24,-0.19,-17.05,1.56,0.02,1.62,-19.84,96.47,94.32,
5/2/14,VTI,US/Eastern,96.9,98.03,95.65,97.48,9996600,0.58,0.6,0.96,-16.25,2.38,0.02,2.46,-6.42,96.6,94.63,
5/9/14,VTI,US/Eastern,97,97.8,96.16,97.17,7781400,0.17,0.18,-0.32,-16.52,1.64,0.02,1.69,-22.16,96.52,94.91,
5/16/14,VTI,US/Eastern,97.61,98.57,96.21,97.18,8060500,-0.43,-0.44,0.01,-16.51,2.36,0.02,2.42,3.59,96.61,95.12,
5/23/14,VTI,US/Eastern,96.94,98.51,96.62,98.49,6489200,1.55,1.6,1.35,-15.39,1.89,0.02,1.95,-19.49,96.84,95.35,
5/30/14,VTI,US/Eastern,98.83,99.68,98.78,99.58,5606500,0.75,0.76,1.11,-14.45,0.9,0.01,0.91,-13.6,97.6,95.62,
6/6/14,VTI,US/Eastern,99.8,101.25,99.16,101.2,9185500,1.4,1.4,1.63,-13.06,2.09,0.02,2.09,63.84,98.24,95.93,
6/13/14,VTI,US/Eastern,101.2,101.67,100.06,100.62,9618700,-0.58,-0.57,-0.57,-13.56,1.61,0.02,1.59,4.72,98.82,96.16,
6/20/14,VTI,US/Eastern,100.45,102.2,100.31,102.17,9277400,1.72,1.71,1.54,-12.23,1.89,0.02,1.88,-3.55,99.49,96.45,
6/27/14,VTI,US/Eastern,102.19,102.25,100.76,101.73,7103900,-0.46,-0.45,-0.43,-12.6,1.49,0.01,1.46,-23.43,100.14,96.71,
7/3/14,VTI,US/Eastern,101.55,103,101.55,102.98,5910700,1.43,1.41,1.23,-11.53,1.45,0.01,1.43,-16.8,100.97,97.01,
7/11/14,VTI,US/Eastern,102.8,102.81,100.87,101.74,9012000,-1.06,-1.03,-1.2,-12.59,1.94,0.02,1.89,52.47,101.43,97.32,
7/18/14,VTI,US/Eastern,102.3,102.5,100.91,102.14,8561200,-0.16,-0.16,0.39,-12.25,1.59,0.02,1.56,-5,101.8,97.58,
7/25/14,VTI,US/Eastern,101.83,102.92,101.45,102.14,5435200,0.31,0.3,0,-12.25,1.47,0.01,1.44,-36.51,101.93,97.8,
8/1/14,VTI,US/Eastern,102.18,102.48,98.96,99.49,11929000,-2.69,-2.63,-2.59,-14.53,3.52,0.04,3.44,119.48,101.77,97.95,
8/8/14,VTI,US/Eastern,99.74,100.38,98.56,99.93,12818700,0.19,0.19,0.44,-14.15,1.82,0.02,1.82,7.46,101.45,98.09,
8/15/14,VTI,US/Eastern,100.32,101.74,99.77,101.27,10175100,0.95,0.95,1.34,-13,1.97,0.02,1.96,-20.62,101.38,98.27,
8/22/14,VTI,US/Eastern,101.86,103.31,101.73,103.01,10882900,1.15,1.13,1.72,-11.5,1.58,0.02,1.55,6.96,101.39,98.59,
8/29/14,VTI,US/Eastern,104.39,104.44,103.19,103.88,7002300,-0.51,-0.49,0.84,-10.76,1.25,0.01,1.2,-35.66,101.69,98.96,
9/5/14,VTI,US/Eastern,104.04,104.44,103.21,104.11,6343700,0.07,0.07,0.22,-10.56,1.23,0.01,1.18,-9.41,101.98,99.31,
9/12/14,VTI,US/Eastern,103.97,104.16,102.78,103.08,8097700,-0.89,-0.86,-0.99,-11.44,1.38,0.01,1.33,27.65,102.11,99.55,
9/19/14,VTI,US/Eastern,103.1,104.59,102.53,103.98,10936100,0.88,0.85,0.87,-10.67,2.06,0.02,2,35.05,102.75,99.82,
9/26/14,VTI,US/Eastern,103.75,103.8,101.05,101.9,11887663,-1.85,-1.78,-2,-12.46,2.75,0.03,2.65,8.7,103.03,99.96,
10/3/14,VTI,US/Eastern,101.02,102,98.81,101.08,14500049,0.06,0.06,-0.8,-13.16,3.19,0.03,3.16,21.98,103.01,100.06,
10/10/14,VTI,US/Eastern,101.57,101.61,97.65,97.66,14174575,-3.91,-3.85,-3.38,-16.1,3.96,0.04,3.9,-2.24,102.24,100.09,
10/17/14,VTI,US/Eastern,97.71,98.01,93.58,97.12,27716369,-0.59,-0.6,-0.55,-16.56,4.43,0.05,4.53,95.54,101.28,100.07,
10/24/14,VTI,US/Eastern,97.02,101.18,96.93,101.15,17509143,4.13,4.26,4.15,-13.1,4.25,0.04,4.38,-36.83,100.85,100.22,
10/31/14,VTI,US/Eastern,100.85,104.2,100.35,104.02,13925087,3.17,3.14,2.84,-10.64,3.85,0.04,3.82,-20.47,100.99,100.46,
11/7/14,VTI,US/Eastern,104.19,104.88,103.15,104.78,12679572,0.59,0.57,0.73,-9.98,1.73,0.02,1.66,-8.94,101.1,100.81,
11/14/14,VTI,US/Eastern,104.88,105.56,104.69,105.17,9036281,0.29,0.28,0.37,-9.65,0.87,0.01,0.83,-28.73,101.57,101.09,
11/21/14,VTI,US/Eastern,105,106.94,104.83,106.37,9644809,1.37,1.3,1.14,-8.62,2.11,0.02,2.01,6.73,102.32,101.42,
11/28/14,VTI,US/Eastern,106.65,107.07,106.48,106.6,8424055,-0.05,-0.05,0.22,-8.42,0.59,0.01,0.55,-12.66,103.6,101.72,
12/5/14,VTI,US/Eastern,106.5,107.17,105.53,106.95,14237336,0.45,0.42,0.33,-8.12,1.64,0.02,1.54,69.01,105.01,102.05,
12/12/14,VTI,US/Eastern,106.77,107.07,103.33,103.34,15918058,-3.43,-3.21,-3.38,-11.22,3.74,0.04,3.5,11.81,105.32,102.26,
12/19/14,VTI,US/Eastern,103.75,107.25,101.8,106.91,26764697,3.16,3.05,3.45,-8.15,5.45,0.05,5.25,68.14,105.73,102.54,
12/26/14,VTI,US/Eastern,106.66,107.63,106.28,107.36,14676873,0.7,0.66,0.42,-7.77,1.35,0.01,1.27,-45.16,106.1,102.8,
1/2/15,VTI,US/Eastern,107.36,107.7,105.27,105.92,15742355,-1.44,-1.34,-1.34,-9,2.44,0.02,2.27,7.26,106.21,102.95,
1/9/15,VTI,US/Eastern,105.35,106.35,102.51,105.27,19335965,-0.08,-0.08,-0.61,-9.56,3.84,0.04,3.64,22.83,106.05,103.11,
1/16/15,VTI,US/Eastern,105.55,106,102.42,104.02,18317168,-1.53,-1.45,-1.19,-10.64,3.58,0.03,3.39,-5.27,105.68,103.17,
1/23/15,VTI,US/Eastern,104.42,106.31,103.2,105.75,14461103,1.33,1.27,1.66,-9.15,3.11,0.03,2.98,-21.05,105.51,103.3,
1/30/15,VTI,US/Eastern,105.75,106.22,102.82,103.1,16737112,-2.65,-2.51,-2.51,-11.43,3.4,0.03,3.22,15.74,105.48,103.31,
2/6/15,VTI,US/Eastern,103.49,107.18,102.25,106.33,16554517,2.84,2.74,3.13,-8.65,4.92,0.05,4.75,-1.09,105.39,103.46,
2/13/15,VTI,US/Eastern,105.99,108.48,105.59,108.47,13415704,2.48,2.34,2.01,-6.81,2.89,0.03,2.73,-18.96,105.55,103.67,
2/20/15,VTI,US/Eastern,108.37,109.32,108.01,109.28,11441182,0.91,0.84,0.75,-6.12,1.31,0.01,1.21,-14.72,106.03,103.91,
2/27/15,VTI,US/Eastern,109.17,109.78,108.86,109.02,12109936,-0.15,-0.14,-0.24,-6.34,0.92,0.01,0.84,5.85,106.57,104.23,
3/6/15,VTI,US/Eastern,109.11,109.72,107.24,107.46,11798215,-1.65,-1.51,-1.43,-7.68,2.48,0.02,2.27,-2.57,107.06,104.48,
3/13/15,VTI,US/Eastern,107.6,108.05,105.98,106.87,14423594,-0.73,-0.68,-0.55,-8.19,2.07,0.02,1.92,22.25,107.22,104.67,
3/20/15,VTI,US/Eastern,107.36,110.02,107.26,109.76,13765881,2.4,2.24,2.7,-5.7,2.76,0.03,2.57,-4.56,108.17,104.89,
3/27/15,VTI,US/Eastern,109.72,110.09,105.98,106.87,14762347,-2.85,-2.6,-2.63,-8.19,4.11,0.04,3.74,7.24,108.25,104.99,
4/2/15,VTI,US/Eastern,107.59,108.67,106.38,107.39,17029679,-0.2,-0.19,0.49,-7.74,2.28,0.02,2.12,15.36,108.09,105.1,
4/10/15,VTI,US/Eastern,107.27,109.15,106.78,109.12,11244867,1.85,1.72,1.61,-6.25,2.36,0.02,2.2,-33.97,108.07,105.3,
4/17/15,VTI,US/Eastern,109.04,109.69,107.61,108.08,10645205,-0.96,-0.88,-0.95,-7.15,2.08,0.02,1.91,-5.33,107.94,105.44,
4/24/15,VTI,US/Eastern,108.67,110.08,108.53,109.85,11500150,1.18,1.09,1.64,-5.63,1.55,0.01,1.43,8.03,108.28,105.7,
5/1/15,VTI,US/Eastern,110.19,110.28,107.47,108.9,14415277,-1.29,-1.17,-0.86,-6.44,2.81,0.03,2.55,25.35,108.57,105.96,
5/8/15,VTI,US/Eastern,109.24,109.66,107.01,109.45,11257606,0.21,0.19,0.51,-5.97,2.65,0.02,2.43,-21.91,108.52,106.36,
5/15/15,VTI,US/Eastern,109.33,109.99,107.93,109.94,9180867,0.61,0.56,0.45,-5.55,2.06,0.02,1.88,-18.45,108.96,106.78,
5/22/15,VTI,US/Eastern,109.81,110.68,109.75,110.3,10756784,0.49,0.45,0.33,-5.24,0.93,0.01,0.85,17.17,109.38,107.09,
5/29/15,VTI,US/Eastern,110.02,110.28,108.86,109.31,8754488,-0.71,-0.65,-0.9,-6.09,1.42,0.01,1.29,-18.61,109.4,107.26,
6/5/15,VTI,US/Eastern,109.8,110.22,108.33,108.91,11199930,-0.89,-0.81,-0.37,-6.43,1.89,0.02,1.72,27.93,109.52,107.4,
6/12/15,VTI,US/Eastern,108.88,110.01,107.73,109.06,10901320,0.18,0.17,0.14,-6.31,2.28,0.02,2.09,-2.67,109.41,107.53,
6/19/15,VTI,US/Eastern,108.28,110.76,107.87,109.94,11614139,1.66,1.53,0.81,-5.55,2.89,0.03,2.67,6.54,109.56,107.65,
6/26/15,VTI,US/Eastern,110.68,110.9,108.65,109.01,13491096,-1.67,-1.51,-0.85,-6.35,2.25,0.02,2.03,16.16,109.5,107.73,
7/2/15,VTI,US/Eastern,108.03,108.5,106.65,107.58,22192954,-0.45,-0.42,-1.31,-7.58,1.85,0.02,1.71,64.5,109.16,107.75,
7/10/15,VTI,US/Eastern,106.99,108,105.91,107.6,15336360,0.61,0.57,0.02,-7.56,2.09,0.02,1.95,-30.9,108.77,107.89,
7/17/15,VTI,US/Eastern,108.58,110,108.38,109.96,10292584,1.38,1.27,2.19,-5.53,1.62,0.01,1.49,-32.89,108.87,108,
7/24/15,VTI,US/Eastern,110.05,110.21,107.39,107.56,8494705,-2.49,-2.26,-2.18,-7.59,2.82,0.03,2.56,-17.47,108.67,108,
7/31/15,VTI,US/Eastern,107.06,109.34,106.6,108.84,10594387,1.78,1.66,1.19,-6.49,2.74,0.03,2.56,24.72,108.64,108.1,
8/7/15,VTI,US/Eastern,108.99,109.34,106.89,107.43,10772856,-1.56,-1.43,-1.3,-7.71,2.45,0.02,2.25,1.68,108.28,108.17,
8/14/15,VTI,US/Eastern,108.08,108.85,106.09,108.16,11125722,0.08,0.07,0.68,-7.08,2.76,0.03,2.55,3.28,108.16,108.31,
8/21/15,VTI,US/Eastern,107.89,108.89,102.18,102.23,20871047,-5.66,-5.25,-5.48,-12.17,6.71,0.07,6.22,87.59,107.4,108.19,
8/28/15,VTI,US/Eastern,96.4,103.32,93,102.98,49594067,6.58,6.83,0.73,-11.53,10.32,0.1,10.71,137.62,106.74,108.19,
9/4/15,VTI,US/Eastern,102.53,103.01,98.75,99.76,30939686,-2.77,-2.7,-3.13,-14.3,4.26,0.04,4.15,-37.61,105.28,107.97,
9/11/15,VTI,US/Eastern,101.59,103.4,100.63,101.86,12736959,0.27,0.27,2.11,-12.49,2.77,0.03,2.73,-58.83,104.47,107.75,
9/18/15,VTI,US/Eastern,101.91,105.02,101.2,101.84,16545227,-0.07,-0.07,-0.02,-12.51,3.82,0.04,3.75,29.9,103.47,107.5,
9/25/15,VTI,US/Eastern,102.42,103.02,99.07,99.61,16164398,-2.81,-2.74,-2.19,-14.42,3.95,0.04,3.86,-2.3,102.35,107.19,
10/2/15,VTI,US/Eastern,99.06,100.37,96.37,100.36,21340836,1.3,1.31,0.75,-13.78,4,0.04,4.04,32.02,101.23,106.95,
10/9/15,VTI,US/Eastern,101.1,104.06,101.04,103.83,12622735,2.73,2.7,3.46,-10.8,3.02,0.03,2.99,-40.85,101.46,106.85,
10/16/15,VTI,US/Eastern,103.85,104.54,102.38,104.51,9924321,0.66,0.64,0.65,-10.21,2.16,0.02,2.08,-21.38,101.68,106.67,
10/23/15,VTI,US/Eastern,104.3,106.47,103.59,106.31,9425281,2.01,1.93,1.72,-8.67,2.88,0.03,2.76,-5.03,102.62,106.66,
10/30/15,VTI,US/Eastern,106.26,107.28,105.26,106.53,12056041,0.27,0.25,0.21,-8.48,2.02,0.02,1.9,27.91,103.28,106.63,
11/6/15,VTI,US/Eastern,106.78,108.57,106.68,107.84,13613134,1.06,0.99,1.23,-7.35,1.89,0.02,1.77,12.92,104.14,106.58,
11/13/15,VTI,US/Eastern,107.9,107.9,103.81,103.84,11681916,-4.06,-3.76,-3.71,-10.79,4.09,0.04,3.79,-14.19,104.75,106.44,
11/20/15,VTI,US/Eastern,103.8,107.6,103.69,107.22,10171810,3.42,3.29,3.26,-7.89,3.91,0.04,3.77,-12.93,105.73,106.36,
11/27/15,VTI,US/Eastern,107.23,107.76,106.31,107.63,7550624,0.4,0.37,0.38,-7.53,1.45,0.01,1.35,-25.77,106.27,106.31,
12/4/15,VTI,US/Eastern,107.78,108.26,105.06,107.39,16865920,-0.39,-0.36,-0.22,-7.74,3.2,0.03,2.97,123.37,106.68,106.24,
12/11/15,VTI,US/Eastern,107.23,107.27,103.07,103.24,19116302,-3.99,-3.72,-3.86,-11.31,4.2,0.04,3.92,13.34,106.24,106.02,
12/18/15,VTI,US/Eastern,103.36,106.47,102.18,102.9,25275656,-0.46,-0.45,-0.33,-11.6,4.29,0.04,4.15,32.22,105.72,105.77,
12/24/15,VTI,US/Eastern,103.19,105.6,102.37,105.23,10920130,2.04,1.98,2.26,-9.6,3.23,0.03,3.13,-56.8,105.35,105.64,
12/31/15,VTI,US/Eastern,104.88,106.24,104.3,104.3,12046604,-0.58,-0.55,-0.88,-10.4,1.94,0.02,1.85,10.32,105.42,105.48,
1/8/16,VTI,US/Eastern,102.58,103.18,97.78,97.97,29794770,-4.61,-4.49,-6.07,-15.83,5.4,0.06,5.26,147.33,104.09,105.12,
1/15/16,VTI,US/Eastern,98.55,99.2,94.22,95.46,30668756,-3.09,-3.14,-2.56,-17.99,4.98,0.05,5.05,2.93,102.36,104.63,
1/22/16,VTI,US/Eastern,96.57,96.89,91.79,96.81,32149438,0.24,0.25,1.41,-16.83,5.1,0.05,5.28,4.83,100.84,104.23,
1/29/16,VTI,US/Eastern,96.64,98.36,95.05,98.33,22552362,1.69,1.75,1.57,-15.52,3.31,0.03,3.43,-29.85,100.14,103.92,
2/5/16,VTI,US/Eastern,97.75,98.81,94.89,95.26,20029523,-2.49,-2.55,-3.12,-18.16,3.92,0.04,4.01,-11.19,99.05,103.51,
2/12/16,VTI,US/Eastern,94.2,95.27,91.58,94.36,24863472,0.16,0.17,-0.94,-18.93,3.69,0.04,3.92,24.13,97.5,102.99,
2/19/16,VTI,US/Eastern,95.62,97.93,94.96,97.3,11886987,1.68,1.76,3.12,-16.41,2.97,0.03,3.11,-52.19,96.5,102.64,
2/26/16,VTI,US/Eastern,98.24,99.76,95.99,99.11,16848835,0.87,0.89,1.86,-14.85,3.77,0.04,3.84,41.74,96.66,102.32,
3/4/16,VTI,US/Eastern,99.12,102.6,98.32,102.07,14442795,2.95,2.98,2.99,-12.31,4.28,0.04,4.32,-14.28,97.61,102.14,
3/11/16,VTI,US/Eastern,101.65,103.24,100.4,103.19,15487173,1.54,1.52,1.1,-11.35,2.84,0.03,2.79,7.23,98.52,101.98,
3/18/16,VTI,US/Eastern,102.88,104.28,101.76,104.13,15868544,1.25,1.22,0.91,-10.54,2.52,0.02,2.45,2.46,99.35,102.04,
3/24/16,VTI,US/Eastern,103.98,104.52,102.53,103.32,12761677,-0.66,-0.63,-0.78,-11.24,1.99,0.02,1.91,-19.58,100.5,102.05,
4/1/16,VTI,US/Eastern,103.58,105.57,102.96,105.48,12512019,1.9,1.83,2.09,-9.38,2.61,0.02,2.52,-1.96,102.09,102.24,
4/8/16,VTI,US/Eastern,105.49,105.55,103.44,104.2,11463944,-1.29,-1.22,-1.21,-10.48,2.11,0.02,2,-8.38,103.07,102.32,
4/15/16,VTI,US/Eastern,104.65,106.39,103.78,106.06,10788224,1.41,1.35,1.79,-8.88,2.61,0.02,2.5,-5.89,104.06,102.46,
4/22/16,VTI,US/Eastern,105.74,107.64,105.61,106.8,9396654,1.06,1,0.7,-8.25,2.03,0.02,1.92,-12.9,104.74,102.7,
4/29/16,VTI,US/Eastern,106.5,107.33,104.8,105.51,14005642,-0.99,-0.93,-1.21,-9.36,2.52,0.02,2.37,49.05,105.07,102.87,
5/6/16,VTI,US/Eastern,105.8,106.4,104,104.98,13674503,-0.82,-0.78,-0.5,-9.81,2.4,0.02,2.27,-2.36,105.19,102.91,
5/13/16,VTI,US/Eastern,104.87,106.4,104.22,104.42,11904580,-0.45,-0.43,-0.53,-10.29,2.18,0.02,2.08,-12.94,105.35,102.91,
5/20/16,VTI,US/Eastern,104.58,105.75,103.37,104.89,12282654,0.31,0.3,0.45,-9.89,2.38,0.02,2.28,3.18,105.27,102.86,
5/27/16,VTI,US/Eastern,104.92,107.39,104.66,107.39,10833860,2.47,2.35,2.38,-7.74,2.73,0.03,2.6,-11.8,105.72,102.89,
6/3/16,VTI,US/Eastern,107.57,107.99,106.8,107.69,9865720,0.12,0.11,0.28,-7.48,1.19,0.01,1.11,-8.94,105.95,102.88,
6/10/16,VTI,US/Eastern,107.84,108.93,107.16,107.5,7750958,-0.34,-0.32,-0.18,-7.65,1.77,0.02,1.64,-21.44,106.05,103,
6/17/16,VTI,US/Eastern,107.15,107.68,104.7,105.8,9987836,-1.35,-1.26,-1.58,-9.11,2.98,0.03,2.78,28.86,106.1,102.96,
6/24/16,VTI,US/Eastern,106.93,108,103.86,104.04,15646453,-2.89,-2.7,-1.66,-10.62,4.14,0.04,3.87,56.66,105.96,102.84,
7/1/16,VTI,US/Eastern,103.22,107.75,101.51,107.37,23913684,4.15,4.02,3.2,-7.76,6.24,0.06,6.05,52.84,106.38,102.84,
7/8/16,VTI,US/Eastern,106.94,108.99,105.88,108.84,8819634,1.9,1.78,1.37,-6.49,3.11,0.03,2.91,-63.12,106.95,103.02,
7/15/16,VTI,US/Eastern,109.19,110.99,109,110.55,11523198,1.36,1.25,1.57,-5.03,1.99,0.02,1.82,30.65,107.4,103.28,
7/22/16,VTI,US/Eastern,110.65,111.36,110.4,111.32,12589918,0.67,0.61,0.7,-4.36,0.96,0.01,0.87,9.26,107.92,103.48,
7/29/16,VTI,US/Eastern,111.24,111.62,110.56,111.42,8388745,0.18,0.16,0.09,-4.28,1.05,0.01,0.95,-33.37,108.48,103.72,
8/5/16,VTI,US/Eastern,111.4,111.92,109.95,111.89,8414133,0.49,0.44,0.42,-3.87,1.97,0.02,1.77,0.3,109.35,104.18,
8/12/16,VTI,US/Eastern,111.99,112.26,111.42,112.04,6451600,0.05,0.04,0.13,-3.75,0.84,0.01,0.75,-23.32,110.49,104.74,
8/19/16,VTI,US/Eastern,112.29,112.64,111.27,112.14,7436359,-0.15,-0.13,0.09,-3.66,1.37,0.01,1.22,15.26,111.17,105.25,
8/26/16,VTI,US/Eastern,112.04,112.78,111.05,111.54,9679065,-0.5,-0.45,-0.54,-4.18,1.73,0.02,1.54,30.16,111.56,105.69,
9/2/16,VTI,US/Eastern,111.72,112.51,110.97,112.28,7233692,0.56,0.5,0.66,-3.54,1.54,0.01,1.38,-25.26,111.8,106.25,
9/9/16,VTI,US/Eastern,112.46,112.75,109.65,109.66,10191457,-2.8,-2.49,-2.34,-5.79,3.1,0.03,2.76,40.89,111.57,106.76,
9/16/16,VTI,US/Eastern,109.19,111.4,108.57,109.61,15947219,0.42,0.38,-0.04,-5.83,2.83,0.03,2.59,56.48,111.31,107.17,
9/23/16,VTI,US/Eastern,110.19,111.92,109.52,111.15,10062722,0.96,0.87,1.4,-4.51,2.4,0.02,2.18,-36.9,111.2,107.58,
9/30/16,VTI,US/Eastern,110.64,111.71,109.99,111.33,8629369,0.69,0.62,0.16,-4.36,1.72,0.02,1.55,-14.24,111.1,107.88,
10/7/16,VTI,US/Eastern,111.09,111.23,110.06,110.54,9866085,-0.55,-0.5,-0.71,-5.03,1.17,0.01,1.05,14.33,110.87,108.13,
10/14/16,VTI,US/Eastern,111.1,111.44,108.48,109.37,9641579,-1.73,-1.56,-1.06,-6.04,2.96,0.03,2.67,-2.28,110.56,108.3,
10/21/16,VTI,US/Eastern,109.38,110.25,108.94,109.8,8802567,0.42,0.38,0.39,-5.67,1.31,0.01,1.2,-8.7,110.21,108.52,
10/28/16,VTI,US/Eastern,110.39,110.6,108.47,108.82,10377553,-1.57,-1.42,-0.89,-6.51,2.13,0.02,1.93,17.89,110.09,108.63,
11/4/16,VTI,US/Eastern,109.05,109.2,106.69,106.79,12942715,-2.26,-2.07,-1.87,-8.26,2.52,0.02,2.31,24.72,109.69,108.72,
11/11/16,VTI,US/Eastern,108.41,112.13,108.21,111.41,20171576,3,2.77,4.33,-4.29,3.92,0.04,3.62,55.85,109.72,108.9,
11/18/16,VTI,US/Eastern,111.78,113.12,111.29,112.77,22558421,0.99,0.89,1.22,-3.12,1.83,0.02,1.64,11.83,109.93,109.1,
11/25/16,VTI,US/Eastern,113.12,114.55,112.87,114.55,7876031,1.43,1.26,1.58,-1.59,1.68,0.01,1.49,-65.09,110.5,109.4,
12/2/16,VTI,US/Eastern,114.32,114.55,113.07,113.31,12157505,-1.01,-0.88,-1.08,-2.65,1.48,0.01,1.29,54.36,111.06,109.67,
12/9/16,VTI,US/Eastern,113.9,117.15,113.77,117.15,15188653,3.25,2.85,3.39,0.64,3.38,0.03,2.97,24.93,112.11,110.1,
12/16/16,VTI,US/Eastern,117.12,117.79,116.23,116.77,17838924,-0.35,-0.3,-0.32,0.32,1.56,0.01,1.33,17.45,113.25,110.49,
12/23/16,VTI,US/Eastern,116.96,117.32,115.98,116.42,13028372,-0.54,-0.46,-0.3,0.02,1.34,0.01,1.14,-26.97,114.63,110.8,
12/30/16,VTI,US/Eastern,116.57,116.99,114.96,115.32,10510769,-1.25,-1.07,-0.94,-0.93,2.03,0.02,1.74,-19.32,115.18,111.05,
1/6/17,VTI,US/Eastern,116.15,117.52,115.49,117.23,10882186,1.08,0.93,1.66,0.71,2.03,0.02,1.74,3.53,115.82,111.37,
1/13/17,VTI,US/Eastern,117.1,117.4,116.01,117.22,11643128,0.12,0.1,-0.01,0.7,1.39,0.01,1.19,6.99,116.2,111.75,
1/20/17,VTI,US/Eastern,116.86,117.23,116.24,116.91,9020842,0.05,0.04,-0.26,0.44,0.99,0.01,0.85,-22.52,116.72,112.18,
1/27/17,VTI,US/Eastern,116.75,118.62,116.17,118.16,10190641,1.41,1.21,1.07,1.51,2.45,0.02,2.1,12.97,116.86,112.54,
2/3/17,VTI,US/Eastern,117.73,118.52,116.68,118.42,12513112,0.69,0.59,0.22,1.74,1.84,0.02,1.56,22.79,117.1,112.86,
2/10/17,VTI,US/Eastern,118.26,119.7,117.69,119.54,10274012,1.28,1.08,0.95,2.7,2.01,0.02,1.7,-17.89,117.54,113.16,
2/17/17,VTI,US/Eastern,119.92,121.37,119.85,121.31,10018236,1.39,1.16,1.48,4.22,1.52,0.01,1.27,-2.49,118.4,113.5,
2/24/17,VTI,US/Eastern,121.55,122.23,121.24,121.98,9384807,0.43,0.35,0.55,4.79,0.99,0.01,0.81,-6.32,119.08,113.85,
3/3/17,VTI,US/Eastern,121.92,123.73,121.61,122.75,11804694,0.83,0.68,0.63,5.46,2.12,0.02,1.74,25.79,119.87,114.21,
3/10/17,VTI,US/Eastern,122.48,122.48,121.02,122.04,12543861,-0.44,-0.36,-0.58,4.85,1.46,0.01,1.19,6.26,120.6,114.54,
3/17/17,VTI,US/Eastern,122.06,123.04,121.24,122.57,10189767,0.51,0.42,0.43,5.3,1.8,0.01,1.47,-18.77,121.23,114.89,
