data,source,country_name,country_code,indicator_name,indicator_code,year,gdp_per_capita
GDP per Capita,World Bank Open Data,Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9966.81160876463
GDP per Capita,World Bank Open Data,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19247.2315367967
GDP per Capita,World Bank Open Data,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,116926.759593905
GDP per Capita,World Bank Open Data,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,17252.1710428626
GDP per Capita,World Bank Open Data,"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,83588.2875009014
GDP per Capita,World Bank Open Data,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3501.69799804688
GDP per Capita,World Bank Open Data,Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,188298.315668437
GDP per Capita,World Bank Open Data,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4156.44981956646
GDP per Capita,World Bank Open Data,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,500.45718552916
GDP per Capita,World Bank Open Data,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11423.2838427029
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5545.88899607591
GDP per Capita,World Bank Open Data,Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,10084.7937562021
GDP per Capita,World Bank Open Data,Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4858.12079054875
GDP per Capita,World Bank Open Data,Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5248.39737081301
GDP per Capita,World Bank Open Data,North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6713.98925398989
GDP per Capita,World Bank Open Data,Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,996.379292136901
GDP per Capita,World Bank Open Data,Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,33382.2677499267
GDP per Capita,World Bank Open Data,Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1298.21310327675
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2809.30894215325
GDP per Capita,World Bank Open Data,Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8673.59128084795
GDP per Capita,World Bank Open Data,Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4107.64288528468
GDP per Capita,World Bank Open Data,Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,26509.3628379893
GDP per Capita,World Bank Open Data,Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,517.507260258101
GDP per Capita,World Bank Open Data,Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1722.93528854073
GDP per Capita,World Bank Open Data,Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11818.7480619272
GDP per Capita,World Bank Open Data,Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,533.202567189331
GDP per Capita,World Bank Open Data,Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,10901.8019954421
GDP per Capita,World Bank Open Data,North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,60890.5689258698
GDP per Capita,World Bank Open Data,Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,5308.60813408705
GDP per Capita,World Bank Open Data,New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,34902.8968780031
GDP per Capita,World Bank Open Data,Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,578.568035680892
GDP per Capita,World Bank Open Data,Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2057.87944554011
GDP per Capita,World Bank Open Data,Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2035.16549390507
GDP per Capita,World Bank Open Data,Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,53955.0770024266
GDP per Capita,World Bank Open Data,Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,82792.8427113304
GDP per Capita,World Bank Open Data,Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1179.19843190389
GDP per Capita,World Bank Open Data,Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11413.7463016389
GDP per Capita,World Bank Open Data,New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,43257.0769238879
GDP per Capita,World Bank Open Data,OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,39552.6956716291
GDP per Capita,World Bank Open Data,Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19901.7615642016
GDP per Capita,World Bank Open Data,Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,13025.990833966
GDP per Capita,World Bank Open Data,Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1569.33814626355
GDP per Capita,World Bank Open Data,Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,16151.3273433486
GDP per Capita,World Bank Open Data,Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6978.49121548627
GDP per Capita,World Bank Open Data,Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3168.51036609727
GDP per Capita,World Bank Open Data,Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,16166.9671073752
GDP per Capita,World Bank Open Data,Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2566.36833735041
GDP per Capita,World Bank Open Data,Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,15658.2120316794
GDP per Capita,World Bank Open Data,Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1449.85562070843
GDP per Capita,World Bank Open Data,Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,30679.9181934488
GDP per Capita,World Bank Open Data,Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,23541.1401075289
GDP per Capita,World Bank Open Data,Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6258.44991640984
GDP per Capita,World Bank Open Data,West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3562.33094270256
GDP per Capita,World Bank Open Data,Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4247.0901276249
GDP per Capita,World Bank Open Data,Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,45535.8018785923
GDP per Capita,World Bank Open Data,French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,21925.616043938
GDP per Capita,World Bank Open Data,Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,71039.9308240078
GDP per Capita,World Bank Open Data,Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,12416.134317959
GDP per Capita,World Bank Open Data,Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11211.8876953125
GDP per Capita,World Bank Open Data,Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,771.773511207309
GDP per Capita,World Bank Open Data,South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1988.3663331799
GDP per Capita,World Bank Open Data,Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,29360.0658968566
GDP per Capita,World Bank Open Data,Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,731.027465820313
GDP per Capita,World Bank Open Data,Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1452.55612562445
GDP per Capita,World Bank Open Data,Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,66881.6067035265
GDP per Capita,World Bank Open Data,Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2278.19908624102
GDP per Capita,World Bank Open Data,Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,845.914540460932
GDP per Capita,World Bank Open Data,El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4183.54620971358
GDP per Capita,World Bank Open Data,San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,47950.6880557136
GDP per Capita,World Bank Open Data,"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,509.497273804534
GDP per Capita,World Bank Open Data,Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,7559.86165747394
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1718.42346098448
GDP per Capita,World Bank Open Data,Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1620.54140805919
GDP per Capita,World Bank Open Data,Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,12057.788581183
GDP per Capita,World Bank Open Data,Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1825.59971753966
GDP per Capita,World Bank Open Data,Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6665.74180472239
GDP per Capita,World Bank Open Data,Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19573.3717031314
GDP per Capita,World Bank Open Data,Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,25888.0481065655
GDP per Capita,World Bank Open Data,Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,54018.4554391861
GDP per Capita,World Bank Open Data,Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3972.65450620357
GDP per Capita,World Bank Open Data,Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,31708.3110124742
GDP per Capita,World Bank Open Data,Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,18440.2340460932
GDP per Capita,World Bank Open Data,Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1098.0668642357
GDP per Capita,World Bank Open Data,Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,31625.616593277
GDP per Capita,World Bank Open Data,Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,948.656629871231
GDP per Capita,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8136.37041895137
GDP per Capita,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8911.87742979014
GDP per Capita,World Bank Open Data,Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,851.120561233595
GDP per Capita,World Bank Open Data,Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,7099.77650081458
GDP per Capita,World Bank Open Data,Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,834.288404578801
GDP per Capita,World Bank Open Data,Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6125.05169712085
GDP per Capita,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8620.46890240755
GDP per Capita,World Bank Open Data,Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1219.46599728983
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2804.12633142444
GDP per Capita,World Bank Open Data,Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4675.04791274385
GDP per Capita,World Bank Open Data,South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1988.3663331799
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1620.54140805919
GDP per Capita,World Bank Open Data,Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,17571.498737278
GDP per Capita,World Bank Open Data,Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3628.10366464236
GDP per Capita,World Bank Open Data,Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,9684.11819884721
GDP per Capita,World Bank Open Data,Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4466.12034928245
GDP per Capita,World Bank Open Data,Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1023.10626220703
GDP per Capita,World Bank Open Data,Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,792.16570022814
GDP per Capita,World Bank Open Data,Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3059.0517578125
GDP per Capita,World Bank Open Data,Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8569.23675625056
GDP per Capita,World Bank Open Data,Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,19249.9404677501
GDP per Capita,World Bank Open Data,United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,62499.8744390068
GDP per Capita,World Bank Open Data,Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1813.08530813664
GDP per Capita,World Bank Open Data,St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,8428.12677153069
GDP per Capita,World Bank Open Data,"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3422.65467014854
GDP per Capita,World Bank Open Data,Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,36663.2087550584
GDP per Capita,World Bank Open Data,Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3222.31003125366
GDP per Capita,World Bank Open Data,Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,3206.65748718811
GDP per Capita,World Bank Open Data,World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,11309.3830773178
GDP per Capita,World Bank Open Data,Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4231.81409469194
GDP per Capita,World Bank Open Data,Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,4384.18796444738
GDP per Capita,World Bank Open Data,"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,633.887202451545
GDP per Capita,World Bank Open Data,South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,6914.1780318076
GDP per Capita,World Bank Open Data,Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,1463.89997855593
GDP per Capita,World Bank Open Data,Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2018,2270.89531874302
GDP per Capita,World Bank Open Data,Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,30645.8906024548
GDP per Capita,World Bank Open Data,Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1507.08559963484
GDP per Capita,World Bank Open Data,Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,496.6025042585
GDP per Capita,World Bank Open Data,Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2216.38505520833
GDP per Capita,World Bank Open Data,Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2493.67884440177
GDP per Capita,World Bank Open Data,Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6069.43903131027
GDP per Capita,World Bank Open Data,Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,41257.816459345
GDP per Capita,World Bank Open Data,Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6674.34224402621
GDP per Capita,World Bank Open Data,United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,45938.6073581994
GDP per Capita,World Bank Open Data,Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9955.97478680428
GDP per Capita,World Bank Open Data,Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4597.22887399548
GDP per Capita,World Bank Open Data,American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,12886.1359517218
GDP per Capita,World Bank Open Data,Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,18896.3721832248
GDP per Capita,World Bank Open Data,Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,55194.7585097428
GDP per Capita,World Bank Open Data,Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,49885.9947355204
GDP per Capita,World Bank Open Data,Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4805.75371765917
GDP per Capita,World Bank Open Data,Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,234.31061590725
GDP per Capita,World Bank Open Data,Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,46716.6227467964
GDP per Capita,World Bank Open Data,Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1130.82135339795
GDP per Capita,World Bank Open Data,Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,764.853077774946
GDP per Capita,World Bank Open Data,Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2129.79896954606
GDP per Capita,World Bank Open Data,Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,10353.7204584127
GDP per Capita,World Bank Open Data,Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,27259.7438599327
GDP per Capita,World Bank Open Data,"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,33640.3369861278
GDP per Capita,World Bank Open Data,Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6122.37541352353
GDP per Capita,World Bank Open Data,Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6837.77339645635
GDP per Capita,World Bank Open Data,Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6171.61449761423
GDP per Capita,World Bank Open Data,Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,115798.040775578
GDP per Capita,World Bank Open Data,Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4203.15492855788
GDP per Capita,World Bank Open Data,Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9029.83304401079
GDP per Capita,World Bank Open Data,Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,21912.1501242857
GDP per Capita,World Bank Open Data,Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,30426.5730656528
GDP per Capita,World Bank Open Data,Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3576.87987100503
GDP per Capita,World Bank Open Data,Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7172.08956480028
GDP per Capita,World Bank Open Data,Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,449.228467602439
GDP per Capita,World Bank Open Data,Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,46352.8693445211
GDP per Capita,World Bank Open Data,Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,16534.9264870407
GDP per Capita,World Bank Open Data,Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,84121.9310304414
GDP per Capita,World Bank Open Data,Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,60564.6293993681
GDP per Capita,World Bank Open Data,Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,14495.716721687
GDP per Capita,World Bank Open Data,China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,10342.9009524335
GDP per Capita,World Bank Open Data,Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2141.76836170115
GDP per Capita,World Bank Open Data,Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1555.22660476477
